,row_id,x,y
83974,13703745,5.0448,5.4292
83975,28158914,2.826,9.831
83976,14765555,2.6056,0.1395
83977,15757051,4.7982,5.954
83978,11031821,6.0204,1.9035
83979,6506515,2.7801,6.9986
83980,26244553,9.9184,7.4358
83981,732348,3.5844,8.7552
83982,18976563,5.0049,7.7713
83983,22452659,1.1522,8.8328
83984,13574017,7.5014,5.0802
83985,1276390,7.7391,6.7465
83986,27790972,0.1143,8.7275
83987,14767790,2.0322,5.1821
83988,27142551,8.0595,3.9942
83989,21111212,7.8966,3.2505
83990,10642907,8.3812,7.685
83991,23646204,5.9007,1.3159
83992,25206820,4.0053,8.7639
83993,987800,7.4484,6.9197
83994,15858221,5.7562,6.8018
83995,26760641,5.4613,5.9415
83996,6057329,8.1897,2.9683
83997,20475251,1.4987,4.112
83998,26535594,4.0381,9.4547
83999,9838355,5.1959,0.2077
84000,9977073,6.2831,8.201
84001,18028854,1.4376,9.6995
84002,9527193,5.1031,3.5415
84003,15774338,9.6733,6.3045
84004,9887693,5.8253,2.219
84005,18681932,9.1808,2.0847
84006,20697854,0.8931,5.439
84007,19865960,9.451,3.5075
84008,7554011,5.3428,9.8429
84009,11030343,6.302,7.6034
84010,3033764,0.0613,0.335
84011,22406997,9.3925,4.1734
84012,5277950,6.932,1.4314
84013,1534442,5.1873,5.4399
84014,24762354,2.865,5.0483
84015,28955094,1.4517,6.1931
84016,28442061,0.1242,6.967
84017,1006370,1.4242,3.0819
84018,18121664,6.6939,9.2084
84019,12010672,6.3594,9.875
84020,22132898,5.8989,3.0307
84021,21205248,0.184,2.3059
84022,7282696,6.4798,6.3107
84023,4698654,4.5048,5.504
84024,11622010,3.2331,0.63
84025,9916084,4.4751,5.9768
84026,16843064,2.4802,9.3223
84027,15285673,7.3668,6.3519
84028,18074799,7.6288,5.9035
84029,2045481,1.7159,4.4688
84030,4348357,7.7839,0.6809
84031,28989931,5.9308,4.3933
84032,9109936,0.704,2.7201
84033,1077625,1.0083,7.8656
84034,25412412,5.0207,7.1967
84035,691415,5.572,4.4569
84036,1929779,6.531,4.7587
84037,15705609,1.6133,3.7831
84038,14346675,6.7114,6.3124
84039,7119627,2.9385,4.556
84040,20704274,3.0559,4.1505
84041,11669835,2.0141,7.7888
84042,19437419,7.9616,2.86
84043,7983828,2.5558,1.149
84044,4145136,4.5137,6.733
84045,24529505,1.7754,8.9996
84046,21929936,7.5101,0.5904
84047,9627323,9.5565,2.2639
84048,20988910,0.9081,1.7388
84049,20161031,5.1601,1.0698
84050,7638513,8.995,1.4861
84051,17788457,4.1779,5.2858
84052,10146261,4.5341,8.9278
84053,9329799,1.2927,1.8955
84054,13801061,2.7219,0.7846
84055,22317896,5.1475,1.3796
84056,23726549,7.9699,3.9875
84057,10090752,1.7694,7.3895
84058,27759340,7.4429,8.2667
84059,5512195,3.6779,2.7461
84060,14829878,1.2758,5.3794
84061,7048262,9.2255,2.116
84062,7868461,7.2253,9.0982
84063,11854266,3.4848,9.5261
84064,6582058,1.5709,4.4965
84065,15922477,8.944,9.2435
84066,14431358,3.1633,3.2662
84067,4072263,2.7461,7.6614
84068,17877240,9.3204,6.035
84069,24550897,6.2141,0.032
84070,18406674,1.647,8.3496
84071,17124569,9.0505,7.8709
84072,21432072,1.676,2.4814
84073,5625021,7.2915,1.428
84074,7664543,8.1632,5.1016
84075,4249651,1.0093,9.1998
84076,15321089,2.0226,6.1616
84077,17704172,7.7877,7.3044
84078,16049624,8.8636,8.6042
84079,6297359,0.4538,4.7529
84080,19521857,3.9022,6.1611
84081,22220921,6.4953,9.2893
84082,9565778,7.0558,5.6501
84083,27970050,7.3056,5.5697
84084,7125126,7.4951,1.9227
84085,3504553,3.1791,1.4619
84086,13475328,5.0188,1.0029
84087,18447203,8.9599,2.1771
84088,14962362,0.6686,9.2055
84089,12835113,9.8787,2.7304
84090,17179700,2.822,8.5479
84091,5780911,5.9391,6.2041
84092,1214513,3.6263,6.362
84093,8299982,0.8719,7.6459
84094,25382714,7.74,0.6899
84095,6331407,0.2477,7.9377
84096,22013279,2.2705,7.4361
84097,19346082,5.5758,2.9646
84098,13002491,9.9545,0.2215
84099,8787901,5.2488,5.5566
84100,11885025,6.6116,7.7036
84101,416566,7.1239,6.0017
84102,26822008,9.6111,4.28
84103,13250049,3.9438,4.8047
84104,19421968,7.8377,8.8395
84105,3171703,2.5918,2.4577
84106,26023863,7.7211,6.4114
84107,7330741,6.236,8.5326
84108,14412596,7.4449,9.3003
84109,11993827,5.6372,4.0649
84110,14789754,4.2493,4.4755
84111,19818956,9.4101,2.3824
84112,27999272,7.1642,8.3738
84113,8664063,8.5678,6.4895
84114,2940368,3.2146,8.7282
84115,9980313,3.7331,6.921
84116,27967654,3.7633,1.5979
84117,10954517,0.4281,1.8612
84118,25246787,5.684,3.615
84119,23143737,9.1112,4.8692
84120,476049,8.1103,5.0686
84121,3279663,1.7517,3.5318
84122,3526065,2.211,4.3624
84123,12221397,1.2261,1.8563
84124,19258229,7.2513,8.1427
84125,323080,9.1423,8.8947
84126,14394271,0.3744,5.8776
84127,12054938,3.881,8.9204
84128,11022376,2.9529,8.3173
84129,10017721,2.9829,8.1023
84130,19037795,2.5354,5.9782
84131,17773990,2.4721,8.2207
84132,20867010,1.6505,1.9992
84133,3302941,8.0573,2.6226
84134,16769184,4.8028,1.6752
84135,25422579,7.5418,6.2865
84136,1353729,7.8892,5.9633
84137,14040832,5.5315,2.7587
84138,1633280,8.6866,8.6236
84139,29066585,0.681,9.1856
84140,10107362,8.6118,8.9517
84141,5022924,0.7909,4.5002
84142,11738109,1.6825,7.2118
84143,17954469,9.2515,8.7534
84144,21929110,7.6072,9.5069
84145,28210968,3.0134,2.8451
84146,9530106,0.0768,8.705
84147,14279452,8.0911,6.0013
84148,18334065,9.4074,1.8892
84149,27458731,6.9119,6.1926
84150,6140493,7.1933,5.164
84151,26725166,3.5841,7.5439
84152,382241,7.4603,0.773
84153,15276646,9.5662,5.6888
84154,20792909,2.3822,6.645
84155,23460711,8.8588,4.2209
84156,16395934,0.05,3.661
84157,24953491,9.3959,4.7848
84158,10296184,1.6503,6.7616
84159,6042941,8.9254,7.3014
84160,11557616,0.9324,2.7706
84161,1423761,7.9088,4.0964
84162,25885892,5.2594,7.8633
84163,17130716,4.1802,6.2055
84164,24567431,7.7224,5.703
84165,4849572,8.3411,0.1704
84166,9605567,2.4919,3.5809
84167,16176275,5.5121,3.3754
84168,27991097,2.891,6.359
84169,14276729,0.0783,9.6132
84170,2006794,5.673,1.8301
84171,24336575,5.8951,8.902
84172,12202902,0.2014,8.8871
84173,11294325,0.9778,3.1306
84174,17182634,7.5784,6.2721
84175,2721492,6.6734,7.1949
84176,5581221,5.2039,4.5774
84177,4546131,4.7331,9.6571
84178,11017083,2.305,9.697
84179,27118430,8.3268,2.6193
84180,20772461,2.0587,2.5932
84181,7359255,7.9937,0.5053
84182,20579755,7.1198,7.5652
84183,24650360,7.1583,4.8655
84184,7447686,9.691,0.5371
84185,5100571,8.8729,8.7208
84186,14402505,6.3946,3.4526
84187,19397519,5.0876,3.8622
84188,26615883,8.7432,8.1223
84189,542697,5.5879,5.6247
84190,11158904,6.1995,9.7754
84191,20723538,8.2212,9.2332
84192,20215239,8.9852,8.558
84193,10660147,5.8621,6.9496
84194,4346786,0.894,5.3014
84195,11574391,2.6372,9.8774
84196,1291579,5.2314,6.9218
84197,4470637,0.2511,5.9783
84198,3900474,7.9491,8.5101
84199,20419637,4.3675,6.7689
84200,833036,4.0851,6.1959
84201,28808191,7.1134,9.4151
84202,12223559,9.9251,7.936
84203,23427465,3.7845,2.9764
84204,24271159,6.3239,2.7529
84205,21517246,3.1186,9.8798
84206,23827697,9.0449,8.357
84207,2056956,4.7376,4.3466
84208,7231523,9.5718,0.117
84209,29104806,7.2966,0.5257
84210,12038177,9.5926,4.4599
84211,22450047,2.4579,7.7521
84212,23372337,9.2272,5.5879
84213,10701941,4.7467,7.9475
84214,2913491,2.3997,1.1783
84215,9369876,0.2807,3.8614
84216,2767562,5.5212,3.9147
84217,8694948,2.1856,2.857
84218,6899816,2.0823,8.2453
84219,23526398,0.0546,0.5269
84220,5094382,7.62,6.3366
84221,14788744,8.5043,1.6543
84222,6102586,2.4283,2.048
84223,28498074,5.1313,5.8578
84224,1860165,4.0923,8.4472
84225,10413618,7.9003,3.7995
84226,28981529,5.1296,1.3408
84227,26341644,7.4178,3.6214
84228,9992589,1.5674,3.1083
84229,22561626,7.1314,3.8417
84230,2141363,0.0889,8.7891
84231,26499916,6.8294,1.7805
84232,24249943,1.6999,3.8845
84233,27765645,1.9309,6.2942
84234,22397568,2.0985,4.6869
84235,2962965,2.9933,2.7989
84236,5177002,9.2274,1.7337
84237,14642152,9.727,9.5312
84238,9195215,6.6532,9.4092
84239,22884740,6.7396,6.2896
84240,28699756,3.6346,9.7461
84241,10788244,5.7218,0.6723
84242,27095243,0.0449,9.3522
84243,12140109,1.3819,4.5875
84244,13366022,5.667,0.569
84245,21535692,1.2307,7.6954
84246,15665895,5.9208,2.1085
84247,24692571,6.4835,1.3222
84248,16248154,3.0547,6.0164
84249,20385001,7.5744,0.0793
84250,7954647,2.5026,9.5577
84251,18057178,9.2601,2.1824
84252,22460362,9.163,0.8827
84253,7257572,3.6857,1.5675
84254,8861695,0.4593,6.392
84255,24427621,0.7522,6.6585
84256,15814950,2.3809,0.5872
84257,2077592,3.7597,8.5155
84258,24682648,2.2001,7.7555
84259,139247,9.3975,1.1192
84260,7805713,7.2575,6.1489
84261,19231519,3.4338,8.9383
84262,20699992,8.0659,9.2891
84263,4944223,6.261,8.9236
84264,21830535,4.4195,1.6532
84265,7507235,0.9578,8.5974
84266,28514341,3.6104,6.1372
84267,27492917,9.1317,8.0122
84268,13583606,6.8278,8.6387
84269,3721796,2.492,3.2943
84270,1901707,8.7503,8.8925
84271,7785376,7.6861,6.8
84272,27015643,8.5334,6.5362
84273,25726243,5.4161,2.8569
84274,17668702,4.8441,3.6631
84275,1379977,6.5292,9.7496
84276,18814635,9.8612,0.0689
84277,26729079,2.9839,8.558
84278,13436910,7.9953,6.3929
84279,15666301,6.2125,6.5223
84280,23842985,8.8753,4.0679
84281,15158690,3.5708,2.1014
84282,17916371,1.7186,0.7017
84283,2990099,0.7859,6.2849
84284,1941504,8.5796,5.1198
84285,26263806,3.4215,2.3773
84286,22571900,0.901,7.2093
84287,18886860,6.8041,0.4982
84288,25293533,6.6647,6.6579
84289,12668352,8.9741,1.9643
84290,22857616,0.6162,9.0489
84291,28496537,1.649,6.6153
84292,3368656,6.8928,5.6297
84293,3565172,7.0357,6.6559
84294,18616909,8.4606,9.6885
84295,25922416,4.6986,1.4135
84296,24872624,1.9526,6.2405
84297,7561386,2.7499,8.8298
84298,16638223,1.5814,7.1257
84299,13742884,9.8581,6.643
84300,23499966,5.7668,9.9217
84301,6971462,8.8019,6.2362
84302,26016532,7.4946,1.2488
84303,2316231,8.1232,7.9347
84304,6186396,3.9293,0.5118
84305,4252184,3.5838,0.349
84306,13368540,4.329,9.2957
84307,13779932,8.6541,5.2078
84308,27944599,7.4185,4.2759
84309,25675332,4.6034,1.0648
84310,24802609,5.8979,2.1871
84311,24703978,5.1943,5.9394
84312,57806,0.0485,2.9074
84313,21120233,0.5605,4.0115
84314,9910223,4.5252,2.618
84315,15871535,1.5788,7.7567
84316,1254941,3.9323,6.017
84317,11980252,9.9464,9.905
84318,11058234,9.4319,1.1096
84319,14854619,9.8387,5.3868
84320,24319683,6.2026,8.6614
84321,9060590,9.8516,4.9549
84322,18222912,5.03,9.8254
84323,8678312,4.8978,2.1268
84324,6686421,3.1555,7.4734
84325,25096048,0.0832,0.6657
84326,27674860,3.448,8.5472
84327,22875119,9.1298,9.2943
84328,7510719,4.6438,0.0413
84329,12583928,9.7494,3.4465
84330,28076929,2.6643,4.9711
84331,13707555,9.0779,9.1917
84332,18249040,0.094,3.4326
84333,19112430,0.0595,4.1235
84334,21378235,9.8686,6.1497
84335,7567004,7.9429,4.8179
84336,12326128,5.8082,3.1375
84337,21381305,7.4917,6.3251
84338,12146137,3.9373,3.1189
84339,13391522,2.3485,9.4656
84340,14889478,7.6912,9.879
84341,10936946,0.9548,7.6582
84342,20025629,5.1804,8.189
84343,26433232,9.0595,0.8335
84344,23613508,9.5744,5.1395
84345,24956064,1.6001,8.5235
84346,26320177,0.5753,6.5467
84347,27966549,4.6894,5.6764
84348,15949129,4.7802,1.6945
84349,23978023,9.8801,8.5595
84350,12844265,1.5935,4.6657
84351,22660506,8.4505,2.0626
84352,25389015,3.9354,8.4684
84353,19382363,9.4767,7.2853
84354,3071915,6.5179,4.8466
84355,9004674,9.5738,9.8953
84356,17896577,2.0097,9.3994
84357,11498301,7.0449,7.1147
84358,10329282,5.4267,1.5658
84359,14874357,1.9562,9.3422
84360,8581966,3.7333,9.9911
84361,6879738,2.5549,8.5219
84362,21236406,6.1404,8.7648
84363,23583620,3.2474,1.245
84364,5520513,7.6589,3.8222
84365,4758659,6.1361,0.8413
84366,13383162,2.8349,4.6035
84367,14117086,3.4121,9.0474
84368,28234741,5.2989,7.0941
84369,16278530,5.3059,7.6522
84370,20047816,7.56,2.4079
84371,22258407,6.0411,2.744
84372,21385636,7.5828,3.2089
84373,23862200,5.3165,6.3403
84374,7697120,8.8644,8.7986
84375,6590889,3.0706,3.9387
84376,22995159,2.4977,0.4424
84377,1840806,0.2507,8.3096
84378,13385879,7.5238,9.2505
84379,15954171,8.6293,9.4469
84380,9447881,4.748,3.5839
84381,24810890,7.515,8.8647
84382,10838445,5.0979,4.3369
84383,20425673,9.4427,7.7152
84384,16952234,6.711,8.1582
84385,17992942,3.9114,6.3591
84386,996317,4.2577,9.6411
84387,15345795,9.3965,5.7811
84388,23291003,5.5161,3.9073
84389,17276357,2.778,7.073
84390,11446679,9.2151,3.0486
84391,20424604,7.1582,6.4972
84392,16671418,9.1891,8.1421
84393,26847596,6.031,6.4555
84394,5068916,5.9963,3.4912
84395,1061759,2.9009,9.7295
84396,9503871,2.3907,7.3408
84397,3007140,7.887,8.6394
84398,21438489,8.3921,4.9043
84399,15488818,6.294,1.1313
84400,8116801,5.1434,3.7541
84401,11055678,8.7205,0.131
84402,24603703,4.1198,8.318
84403,19783514,6.2184,6.3939
84404,24631028,2.1004,2.3869
84405,9985630,6.4729,2.3583
84406,5337332,8.0301,3.9516
84407,19702934,3.4292,8.3426
84408,28306118,3.9852,9.9469
84409,3584935,7.1139,0.4089
84410,18184103,8.5088,8.0431
84411,2523111,7.3324,4.8423
84412,23493775,7.1222,0.4282
84413,18487962,7.3085,7.6338
84414,17907109,6.429,1.5948
84415,13963645,8.8753,9.9686
84416,8522013,2.9676,4.8409
84417,10883205,9.2337,5.1649
84418,12981017,7.7835,5.5828
84419,18422176,8.8007,4.8379
84420,27475865,9.3895,3.6199
84421,13199853,8.1207,0.854
84422,15125078,4.6821,7.5414
84423,14621453,8.2397,0.6223
84424,3523185,9.4654,6.7945
84425,23597207,9.6954,1.764
84426,23057339,2.2148,7.1749
84427,23880940,9.3997,9.2573
84428,4689682,5.0921,8.7613
84429,11108818,6.5285,2.917
84430,7600579,6.0618,2.6779
84431,26252220,6.8738,3.3312
84432,13777421,8.4447,8.3501
84433,28001526,9.8693,6.5653
84434,26521244,2.65,6.3059
84435,7331069,3.7249,9.1769
84436,14360459,6.5265,1.2718
84437,26633773,2.5738,3.7735
84438,23159580,7.9468,6.7273
84439,5504828,0.2308,8.4826
84440,26333205,5.416,9.6723
84441,15902226,0.9847,4.1964
84442,23997505,2.2239,5.5183
84443,26241572,4.8366,5.5061
84444,7745620,4.2935,9.2329
84445,6156955,6.2484,1.0503
84446,18911815,3.2933,7.9693
84447,8209602,6.4874,8.4186
84448,9612752,3.5144,5.598
84449,22067254,3.3235,9.2845
84450,14436706,8.3927,6.8258
84451,4772959,4.6221,6.7784
84452,11970400,7.9612,4.1726
84453,20619146,6.2729,2.234
84454,12758625,5.9319,6.7634
84455,26423164,1.3481,7.6244
84456,24590192,0.501,9.2631
84457,5036816,7.6964,3.9107
84458,21589645,2.3607,5.4768
84459,12593774,6.0048,3.993
84460,7724713,3.3481,7.981
84461,8834345,2.3751,5.6372
84462,23395348,6.8007,8.3873
84463,2858873,6.9789,5.445
84464,24052977,7.2537,3.8486
84465,20625896,5.3445,4.0937
84466,23085913,6.3126,8.4902
84467,433894,6.1463,0.6618
84468,19402120,4.483,5.2913
84469,2347919,0.5062,9.8676
84470,24709074,1.9747,7.7962
84471,21034274,5.4954,1.4648
84472,18064828,1.7439,8.5544
84473,24451056,4.1363,6.6264
84474,9482871,6.1916,9.1197
84475,13461179,5.6388,1.899
84476,18168685,0.8149,0.42
84477,28677764,8.0151,7.4513
84478,896354,2.3701,5.8661
84479,13674930,4.3901,9.6037
84480,4927775,5.436,7.1257
84481,27350051,2.6744,6.9789
84482,19341223,1.5225,5.5572
84483,4077969,3.3502,5.0897
84484,6339883,0.2516,7.5704
84485,298376,8.7596,4.0076
84486,165782,0.8086,4.6719
84487,7928396,5.0252,4.3385
84488,11698023,9.3532,9.0448
84489,21162060,2.4083,5.6835
84490,13523696,5.4584,0.0358
84491,2619383,8.6917,9.5146
84492,184710,3.8512,8.799
84493,11621394,0.8279,6.0221
84494,20653421,1.446,7.2661
84495,1246429,9.2537,1.8543
84496,16394247,1.9306,8.9853
84497,27437769,2.2778,0.2302
84498,22626313,8.9743,4.0756
84499,11851999,5.6792,7.3722
84500,10614428,2.1167,2.0594
84501,8998516,8.5537,3.3016
84502,21039246,6.4128,2.8826
84503,485357,7.1056,3.386
84504,24050652,0.2866,5.7332
84505,24447501,7.9175,5.7644
84506,4497689,2.2018,3.5048
84507,15535955,4.3127,9.8128
84508,12942252,5.2686,1.8396
84509,16484559,9.8186,9.2214
84510,5959520,7.1806,5.7421
84511,22314188,5.5331,5.9074
84512,8324999,7.8078,0.2225
84513,3951362,3.9182,7.6215
84514,2701969,7.8741,1.3248
84515,5038662,0.129,7.6347
84516,6899416,0.8264,8.7634
84517,26860193,9.3803,3.3423
84518,21617971,9.0014,0.8938
84519,19564528,8.1574,2.9922
84520,2843766,3.6357,3.8286
84521,22785523,8.6106,8.1149
84522,10263278,7.0332,3.0046
84523,11875595,9.5729,6.7916
84524,16272707,4.5946,5.7254
84525,11008090,8.434,3.6766
84526,3644519,1.7446,2.9665
84527,5798436,6.5416,2.6085
84528,11097595,3.3383,1.196
84529,805557,8.441,6.9776
84530,15372648,7.4071,2.8526
84531,2743563,9.8838,7.2778
84532,13624366,8.6418,4.3394
84533,904916,0.8143,9.352
84534,10493493,8.1715,7.3747
84535,28933686,4.5261,3.4291
84536,18163611,3.7251,6.0485
84537,11673800,0.8923,2.5343
84538,2979792,3.1696,7.194
84539,6442847,6.4468,7.8936
84540,9547879,0.0099,9.5802
84541,10191640,5.5926,3.5931
84542,13692894,7.6979,6.7169
84543,28794336,0.5203,2.085
84544,14391529,7.9378,0.5667
84545,13698609,0.1358,7.7804
84546,21615283,4.078,6.4572
84547,10937001,5.1096,5.9966
84548,24804233,6.586,9.516
84549,16420315,4.9216,0.6486
84550,22746523,6.6098,4.0059
84551,11297301,6.1429,4.0264
84552,8196874,2.6354,6.016
84553,17031202,9.0151,6.2826
84554,14806786,7.9737,0.2155
84555,4653724,4.6778,8.5834
84556,21005643,2.9707,6.597
84557,26342165,9.934,4.1588
84558,5608689,3.7129,3.4027
84559,9645197,8.969,7.3929
84560,1237762,6.3616,7.9921
84561,25666138,6.2614,2.6774
84562,29097962,8.5194,2.4382
84563,26651868,1.9955,5.6627
84564,7745730,1.4461,2.9393
84565,7716799,0.1851,3.8065
84566,4388338,0.7754,6.8029
84567,23269400,1.0433,8.5416
84568,25306337,3.1711,9.1393
84569,6787350,7.7784,6.1301
84570,27436530,3.6111,8.628
84571,3484148,7.7334,2.3554
84572,14723324,4.1984,1.9183
84573,24913802,5.6675,3.1742
84574,17555628,2.099,9.5595
84575,11068035,2.5544,1.0929
84576,9525260,8.8017,9.8044
84577,16668303,3.9452,8.2793
84578,20986929,3.5913,5.3746
84579,28702539,8.6198,2.3088
84580,17105090,0.2192,8.3136
84581,27715446,8.2728,6.4866
84582,2667198,1.818,8.2402
84583,747700,5.4914,9.052
84584,28079,4.4793,3.7781
84585,13574870,8.0125,1.1717
84586,16922270,1.0953,0.1855
84587,13770330,8.9985,7.8154
84588,10483516,8.4501,1.7541
84589,1993887,8.1375,0.3402
84590,26924984,0.7499,4.4701
84591,12788735,0.3489,6.5373
84592,17058918,6.787,2.5705
84593,19177792,0.2742,5.8808
84594,7272942,5.1167,9.8757
84595,23118296,9.6589,6.2856
84596,18170668,9.8003,5.5834
84597,24218024,8.5804,8.0127
84598,8792032,2.0341,2.4298
84599,27277054,8.8988,1.3506
84600,4089481,2.8853,5.2289
84601,7919999,5.9885,1.0573
84602,6340351,3.0006,8.8531
84603,19462366,2.7831,5.6626
84604,12159968,3.4346,6.8736
84605,14591049,8.0349,1.6767
84606,1667940,2.2537,1.4225
84607,18683617,4.8847,9.8374
84608,7431955,9.1816,4.6496
84609,4804560,7.8511,2.5616
84610,27818393,3.3337,2.8344
84611,5084175,3.8932,2.3901
84612,18746606,5.011,5.1839
84613,23031321,8.7557,2.3462
84614,23030909,7.3721,7.0614
84615,9144052,6.2755,2.7245
84616,14324238,9.6572,7.4237
84617,11847315,5.1971,0.8868
84618,22200029,1.0731,3.6636
84619,22213229,7.7774,9.2271
84620,21875555,0.276,3.8569
84621,10832169,5.3599,4.7992
84622,25956114,1.8319,2.5893
84623,16142789,6.1625,3.9772
84624,17297467,1.4444,0.2066
84625,7529248,7.9959,7.8069
84626,13496644,4.319,7.0183
84627,6001543,8.9499,4.9799
84628,8584593,6.9554,3.9677
84629,7742645,0.2339,1.2195
84630,25811343,9.4522,1.7237
84631,11251772,2.7583,7.4048
84632,3140981,6.3317,8.2159
84633,14382292,7.5671,4.7262
84634,10029161,0.9105,1.7149
84635,27866410,3.8507,1.2574
84636,2548908,8.022,6.4212
84637,26564595,3.8938,7.6085
84638,18354521,3.9623,3.0847
84639,13174590,2.4081,4.2996
84640,226373,5.1955,3.6477
84641,25712672,1.576,7.1161
84642,17813375,2.4275,5.1431
84643,16672083,9.8658,6.6965
84644,7598310,5.6014,8.8406
84645,10464610,8.0614,1.3065
84646,6921874,7.4389,9.8354
84647,11960791,7.7812,7.8196
84648,9006296,4.1418,6.6954
84649,11381050,2.6561,3.2708
84650,27394185,5.2117,9.5117
84651,21147612,5.4744,1.068
84652,15496224,3.7478,0.3094
84653,14091159,3.5438,8.7298
84654,10196443,3.0519,4.0243
84655,23640590,4.0721,2.3659
84656,16511731,9.3204,8.0842
84657,7776707,1.7991,3.2322
84658,153575,3.2831,8.9133
84659,11573267,5.2326,7.2071
84660,16985195,1.9462,9.577
84661,3618122,9.9814,6.8103
84662,22258922,7.7319,8.0766
84663,2747206,4.7293,2.6526
84664,18085232,1.7159,0.1011
84665,3795685,6.3232,7.0011
84666,6554500,5.5041,5.5296
84667,24799215,0.5555,1.9931
84668,13000350,2.7147,6.0924
84669,6251948,5.95,9.7862
84670,9773900,6.5336,2.0949
84671,25058467,9.967,6.3899
84672,14794620,0.6651,9.8906
84673,27091845,0.8241,6.4208
84674,14789888,6.997,7.2712
84675,16070364,5.6681,0.6793
84676,3858696,0.5635,8.3395
84677,8590329,9.0188,8.4043
84678,5771480,9.0884,2.8207
84679,23744161,2.4609,7.6337
84680,16755776,2.3494,9.9108
84681,9196222,5.8491,8.0593
84682,11987107,7.4286,7.0249
84683,9272569,4.6351,6.2764
84684,26797791,0.5298,1.4591
84685,4404058,4.4007,4.1415
84686,9519475,8.5968,8.4846
84687,1230569,1.3444,6.1961
84688,21696926,0.6527,2.089
84689,4428524,2.6468,8.9283
84690,10077284,6.1259,1.6728
84691,18530484,1.0644,4.0999
84692,14909303,3.6673,9.6731
84693,23856163,5.3777,0.8297
84694,3057945,7.7987,4.0835
84695,14016593,9.0824,0.59
84696,11476547,5.9606,6.1055
84697,20253360,4.5298,6.4827
84698,20973957,9.5453,5.9313
84699,18639776,0.7152,9.5717
84700,24367544,1.9652,1.0801
84701,12433254,5.2291,6.2353
84702,24322540,6.1725,3.4879
84703,24948119,4.1129,9.8796
84704,26389796,8.46,2.4165
84705,14605726,1.568,1.5801
84706,24511864,2.1274,3.5914
84707,1953449,4.2805,9.5542
84708,11696849,3.8005,9.8254
84709,361010,0.7701,5.2645
84710,18450940,3.2992,3.0259
84711,2137253,6.0133,0.8707
84712,22379692,0.877,2.3676
84713,2217814,7.8813,8.668
84714,5944155,3.0846,3.2614
84715,15828137,7.0178,4.6477
84716,1465636,0.6117,8.2273
84717,387637,6.3299,9.721
84718,15465060,7.7067,9.1997
84719,12476618,1.4218,1.0031
84720,28802195,5.2432,7.5235
84721,12602621,3.1379,8.8183
84722,13044959,2.795,4.6277
84723,11189483,2.9516,5.1091
84724,13244282,6.7,6.7518
84725,2173411,6.505,2.5563
84726,11946500,9.0428,4.9907
84727,11919429,5.1747,8.4542
84728,9026648,2.1683,9.1971
84729,14373467,5.2267,8.6856
84730,12172300,6.3374,2.8891
84731,27269266,2.7161,8.0754
84732,17833215,1.3959,9.0063
84733,4637849,1.1645,1.0188
84734,15385457,8.5608,0.8443
84735,965985,4.6184,6.8047
84736,6765440,2.8107,7.3492
84737,2995114,5.3283,2.8949
84738,26969461,6.6986,2.5266
84739,24864241,1.8393,9.6741
84740,11531236,0.4276,9.1874
84741,5897561,0.8273,8.1773
84742,18677073,0.6033,6.8378
84743,642811,5.1366,8.567
84744,18054239,4.8161,7.632
84745,8786218,2.7861,1.7227
84746,25145626,5.9074,7.8226
84747,21946280,6.1075,0.0527
84748,18724632,9.6467,7.3284
84749,3452812,9.56,9.05
84750,28893889,9.9552,8.7546
84751,24333927,0.7837,9.6529
84752,14414026,0.5401,1.5721
84753,13866858,2.8811,9.5075
84754,24793025,7.394,7.009
84755,1475224,9.789,0.4829
84756,20579202,8.5666,6.9125
84757,22674199,4.2294,4.1006
84758,21693318,3.1749,5.5133
84759,24298986,5.7107,7.5509
84760,8268159,8.4671,6.2301
84761,6556736,7.4489,9.309
84762,24561963,2.1408,8.2986
84763,28477009,9.738,7.1902
84764,10915726,7.9032,8.2539
84765,22371125,0.5392,2.6321
84766,21993431,0.7225,5.8356
84767,9744797,7.2008,3.4336
84768,14383317,3.0413,0.8684
84769,12937362,0.2964,6.2451
84770,26498307,9.2075,3.1783
84771,24367734,5.8651,8.0225
84772,23090777,2.3207,2.2998
84773,17698251,8.3337,9.7732
84774,13601341,1.5034,0.2106
84775,19962403,4.7276,6.0615
84776,23161440,9.2494,0.705
84777,27424413,7.915,6.1146
84778,13149815,9.0739,7.5525
84779,18447889,5.3576,8.377
84780,21254364,0.9767,3.9485
84781,6015158,6.9847,2.9556
84782,11933207,4.9358,3.5631
84783,23394421,6.7816,8.5385
84784,20111348,8.7934,7.4729
84785,5847949,1.4528,8.6517
84786,11736526,6.2632,9.0184
84787,2951937,8.7991,6.4264
84788,17331896,2.7168,0.3918
84789,27686250,8.2882,6.028
84790,7872749,5.1366,8.3797
84791,9654374,8.0629,5.8006
84792,26442219,0.8683,7.1943
84793,21494244,7.3428,0.8804
84794,22656106,2.6065,3.4429
84795,8069659,2.7651,2.7055
84796,20066234,7.1712,6.3257
84797,19791387,9.8614,9.3646
84798,22943876,4.9506,4.2168
84799,4963751,3.4113,2.6828
84800,3997232,6.7976,2.7084
84801,20236765,9.2105,9.7277
84802,18039957,2.6032,6.3641
84803,26982436,4.8567,6.3595
84804,9872240,9.6441,4.1723
84805,27611273,8.5988,7.7135
84806,15044489,2.4033,0.2607
84807,24268480,8.2339,9.3784
